section,hscode,description,parent,level
XX,940592,"Lamps and light fittings; parts thereof, of plastics",9405,6
XX,940599,"Lamps and light fittings; parts thereof, of materials other than glass or plastics",9405,6
XX,9406,Buildings; prefabricated,94,4
XX,940610,"Buildings; prefabricated, of wood",9406,6
XX,940620,"Buildings; modular building units, of steel",9406,6
XX,940690,"Buildings; prefabricated, not of wood",9406,6
XX,95,"Toys, games and sports requisites; parts and accessories thereof",TOTAL,2
XX,9503,"Tricycles, scooters, pedal cars and similar wheeled toys; dolls' carriages; dolls; other toys; reduced-size (scale) models and similar recreational models, working or not; puzzles of all kinds",95,4
XX,950300,"Tricycles, scooters, pedal cars and similar wheeled toys; dolls' carriages; dolls; other toys; reduced-size (scale) models and similar recreational models, working or not; puzzles of all kinds",9503,6
XX,9504,"Video game consoles and machines, articles for funfair, table or parlour games, including pintables, billiards, special tables for casino games and automatic bowling alley equipment",95,4
XX,950420,Billiard articles and accessories of all kinds,9504,6
XX,950430,"Games; operated by coins, banknotes, bank cards, tokens or by other means of payment, other than billiard articles and accesssories, and automatic bowling alley equipment",9504,6
XX,950440,Games; playing cards,9504,6
XX,950450,"Games; video game consoles and machines, other than those of subheading 9504.30",9504,6
XX,950490,"Games; articles for funfair, table or parlour games, including pintables, special tables for casino games, automatic bowling alley equipment, n.e.c. in heading 9504",9504,6
XX,9505,"Festive, carnival or other entertainment articles, including conjuring tricks and novelty jokes",95,4
XX,950510,Christmas festivity articles,9505,6
XX,950590,"Festive, carnival or other entertainment articles including novelty jokes and conjuring tricks; other than Christmas festivity articles",9505,6
XX,9506,"Gymnastics, athletics, other sports (including table tennis) or outdoor games equipment, n.e.c. in this chapter, swimming pools and paddling pools",95,4
XX,950611,Skis; for snow,9506,6
XX,950612,Ski-fastenings (ski-bindings); for snow-skis,9506,6
XX,950619,Snow-ski equipment,9506,6
XX,950621,Sailboards; for water sport,9506,6
XX,950629,"Water sport equipment; water-skis, surf-boards and other water-sport equipment, excluding sailboards",9506,6
XX,950631,Golf clubs; complete,9506,6
XX,950632,Golf balls,9506,6
XX,950639,Golf equipment; other than clubs and balls,9506,6
XX,950640,Table-tennis articles and equipment,9506,6
XX,950651,Lawn-tennis rackets; whether or not strung,9506,6
XX,950659,"Tennis, badminton and similar rackets; whether or not strung",9506,6
XX,950661,Lawn-tennis balls,9506,6
XX,950662,Balls; inflatable,9506,6
XX,950669,"Balls; (other than inflatable or for lawn-tennis, golf or table-tennis)",9506,6
XX,950670,"Skates; ice and roller, including skating boots with skates attached",9506,6
XX,950691,Athletics and gymnastics equipment,9506,6
XX,950699,Equipment for outdoor games and recreation n.e.c. in heading no. 9506,9506,6
XX,9507,"Fishing rods, fish-hooks and other line fishing tackle; fish landing nets and the like; decoy birds (not those of heading no. 9208 or 9705) and similar hunting or shooting requisites",95,4
XX,950710,Fishing rods,9507,6
XX,950720,Fish-hooks; whether or not snelled,9507,6
XX,950730,Fishing reels,9507,6
XX,950790,"Fishing tackle n.e.c., butterfly nets, decoy birds (other than those of heading no. 9208 or 9705) and similar hunting or shooting requisites",9507,6
XX,9508,"Travelling circuses and travelling menageries, amusement park rides and water park amusements, fairground amusements, including shooting galleries and travelling theatres",95,4
XX,950810,Travelling circuses and travelling menageries,9508,6
XX,950821,Amusement park rides and water park amusements; Roller coasters,9508,6
XX,950822,"Amusement park rides and water park amusements; carousels, swings and roundabouts",9508,6
XX,950823,Amusement park rides and water park amusements; dodge'em cars,9508,6
XX,950824,Amusement park rides and water park amusements; motion simulators and moving theatres,9508,6
XX,950825,Amusement park rides and water park amusements; water rides,9508,6
XX,950826,Amusement park rides and water park amusements; water park amusements,9508,6
XX,950829,"Amusement park rides and water park amusements; other than roller coasters, carousels, swings, roundabouts, dodge'em cars, motion simulators and moving theatres, water rides and water park amusements",9508,6
XX,950830,Fairground amusements; including shooting galleries,9508,6
XX,950840,Travelling theatres,9508,6
XX,96,Miscellaneous manufactured articles,TOTAL,2
XX,9601,"Ivory, bone, tortoise-shell, horn, antlers, coral, mother-of-pearl and other animal carving material and articles of these materials; worked, (including articles obtained by moulding)",96,4
XX,960110,Ivory and articles thereof; worked,9601,6
XX,960190,"Bone, tortoise shell, horn, antlers, coral, mother-of-pearl and other animal carving material and articles thereof (including articles obtained by moulding)",9601,6
XX,9602,"Vegetable, mineral carving material and articles of these materials, moulded or carved articles of wax, stearin, natural gums, resins or modelling pastes, worked unhardened gelatin (not heading no. 3503)",96,4
XX,960200,"Vegetable, mineral carving material and articles of these materials, moulded or carved articles of wax, stearin, natural gums, resins or modelling pastes, worked unhardened gelatin (not heading no. 3503)",9602,6
XX,9603,"Brooms, brushes (including parts of machines), hand operated floor sweepers, mops and feather dusters; knots and tufts for broom or brush making; paint pads and rollers; squeegees",96,4
XX,960310,"Brooms and brushes; consisting of twigs or other vegetable materials bound together, with or without handles",9603,6
XX,960321,Brushes; toothbrushes,9603,6
XX,960329,"Brushes; shaving, hair, nail, eyelash and other toilet brushes for use on the person, including brushes as parts of appliances",9603,6
XX,960330,"Brushes; artists' brushes, writing brushes and similar brushes for the application of cosmetics",9603,6
XX,960340,"Brushes; paint, distemper, varnish or similar brushes (not those of item no. 9603.30), paint pads and rollers",9603,6
XX,960350,"Brushes; constituting parts of machines, appliances or vehicles",9603,6
XX,960390,"Brooms, brushes, mops, feather dusters, squeegees, hand operated mechanical floor sweepers; (not motorised), prepared knots and tufts for brooms or brush making n.e.c.",9603,6
XX,9604,Hand sieves and hand riddles,96,4
XX,960400,Hand sieves and hand riddles,9604,6
XX,9605,"Travel sets; for personal toilet, sewing, shoe or clothes cleaning",96,4
XX,960500,"Travel sets; for personal toilet, sewing, shoe or clothes cleaning",9605,6
XX,9606,"Buttons, press-fasteners, snap-fasteners and press-studs, button moulds and other parts of these articles; button blanks",96,4
XX,960610,"Press-fasteners, snap-fasteners, press-studs and parts therefor",9606,6
XX,960621,"Buttons; of plastics, not covered with textile material",9606,6
XX,960622,"Buttons; of base metal, not covered with textile material",9606,6
XX,960629,"Buttons; of other than base metal or plastics, not covered with textile material",9606,6
XX,960630,Button moulds and other parts of buttons; button blanks,9606,6
XX,9607,Slide fasteners and parts thereof,96,4
XX,960711,Slide fasteners; fitted with chain scoops of base metal,9607,6
XX,960719,Slide fasteners; other than those fitted with chain scoops of base metal,9607,6
XX,960720,Slide fasteners; parts,9607,6
XX,9608,"Pens; ball-point, felt tipped, other porous tipped pens; fountain pens, stylograph pens duplicating stylos, propelling or sliding pencils; parts of the foregoing, excluding those of heading no. 9609",96,4
XX,960810,Pens; ball point,9608,6
XX,960820,Pens; felt tipped and other porous-tipped pens and markers,9608,6
XX,960830,"Pens; fountain, stylograph and other pens",9608,6
XX,960840,Pencils; propelling or sliding,9608,6
XX,960850,Pen and pencil sets; of articles from two or more of the foregoing sub-headings,9608,6
XX,960860,"Pens; ball-point, refills comprising the ball point and ink-reservoir",9608,6
XX,960891,Pens; nibs and nib points,9608,6
XX,960899,"Pens and pencils; duplicating stylos, pen-holders, pencil-holders, and similar holders, parts of the articles of heading 9608, including caps and clips",9608,6
XX,9609,"Pencils (not of heading no. 9608), crayons, pencil leads, pastels, drawing charcoals, writing or drawing chalks and tailors' chalks",96,4
XX,960910,Pencils and crayons; with leads encased in sheath,9609,6
XX,960920,Pencil leads; black or coloured,9609,6
XX,960990,"Pastels, drawing charcoals, writing or drawing chalks, tailors' chalk",9609,6
XX,9610,"Slates and boards, with writing or drawing surfaces, whether or not framed",96,4
XX,961000,"Slates and boards; with writing or drawing surfaces, whether or not framed",9610,6
XX,9611,"Stamps; date, numbering, sealing stamps and the like (including devices for printing or embossing labels), designed for operating by hand; hand operated composing sticks and printing sets",96,4
XX,961100,"Stamps; date, numbering, sealing stamps and the like (including devices for printing or embossing labels), designed for operating by hand; hand operated composing sticks and printing sets",9611,6
XX,9612,"Typewriter, similar ribbons, inked, otherwise prepared for giving impressions, whether or not on spools or in cartridges; ink pads, whether or not inked, with or without boxes",96,4
XX,961210,"Ribbons; for typewriters and the like, inked or otherwise prepared, for giving impressions, whether or not on spools or in cartridges",9612,6
XX,961220,"Ink pads; whether or not inked, with or without boxes",9612,6
XX,9613,"Cigarette lighters and other lighters, whether or not mechanical or electrical and parts thereof other than flints and wicks",96,4
XX,961310,"Lighters; pocket, cigarette, gas fuelled, non-refillable",9613,6
XX,961320,"Lighters; pocket, cigarette, gas fuelled, refillable",9613,6
XX,961380,"Lighters; whether or not mechanical or electrical, n.e.c. in heading no. 9613",9613,6
